"","id","scen","G","U1","U2","R","T","B","U3","source"
"437",41,8,7,9,5,8,10,1,9,"SONA"
"447",42,8,5,9,5,7,9,1,5,"SONA"
"457",43,8,8,11,6,8,11,1,11,"SONA"
"467",44,8,7,9,8,6,7,1,7,"SONA"
"477",45,8,4,8,7,9,9,1,6,"SONA"
"487",46,8,9,11,8,7,7,1,6,"SONA"
"497",47,8,8,9,4,5,5,2,8,"SONA"
"507",48,8,5,9,5,7,6,2,8,"SONA"
"5111",49,8,7,3,6,8,9,1,4,"SONA"
"528",50,8,1,11,1,1,1,1,11,"SONA"
"537",51,8,6,11,1,9,9,2,11,"SONA"
"547",52,8,6,6,5,8,4,1,11,"SONA"
"557",53,8,7,10,1,5,5,1,9,"SONA"
"567",54,8,8,8,8,7,8,1,6,"SONA"
"577",55,8,4,9,5,4,6,1,10,"SONA"
"587",56,8,3,11,1,1,11,1,11,"SONA"
"597",57,8,4,8,2,6,9,1,8,"SONA"
"607",58,8,7,11,5,4,4,1,5,"SONA"
"6111",59,8,7,8,7,7,8,1,7,"SONA"
"627",60,8,6,11,3,5,6,2,6,"SONA"
"647",61,8,7,5,6,7,8,1,6,"SONA"
"657",62,8,8,9,7,8,8,1,7,"SONA"
"667",63,8,3,7,1,3,7,1,10,"SONA"
"677",64,8,7,9,6,8,10,1,5,"SONA"
"687",65,8,8,5,7,7,8,1,7,"SONA"
"697",66,8,8,10,4,7,9,1,9,"SONA"
"7111",67,8,2,7,2,2,2,2,9,"SONA"
"728",68,8,1,11,1,4,6,2,10,"SONA"
"737",69,8,3,11,1,1,8,2,11,"SONA"
"747",70,8,3,9,3,3,9,2,9,"SONA"
"757",71,8,2,10,1,1,11,2,10,"SONA"
"767",72,8,4,11,1,2,11,2,11,"SONA"
"777",73,8,4,8,1,7,8,1,8,"SONA"
"787",74,8,2,11,3,10,10,1,10,"SONA"
"797",75,8,2,10,1,7,8,1,2,"SONA"
"807",76,8,10,10,6,7,7,1,10,"SONA"
"8111",77,8,7,9,4,6,8,1,9,"SONA"
"827",78,8,7,11,2,8,10,2,10,"SONA"
"837",79,8,5,11,1,7,6,2,11,"SONA"
"847",80,8,1,11,1,11,11,1,11,"SONA"
"857",81,8,7,10,5,8,10,1,11,"SONA"
"877",82,8,1,11,1,11,11,1,11,"SONA"
"887",83,8,5,10,3,4,10,1,10,"SONA"
"897",84,8,5,9,5,5,8,1,8,"SONA"
"907",85,8,6,7,4,3,3,2,8,"SONA"
"9111",86,8,7,9,4,4,6,2,9,"SONA"
"928",87,8,4,8,5,7,8,1,10,"SONA"
"937",88,8,1,9,1,3,8,1,10,"SONA"
"947",89,8,3,8,8,4,5,2,8,"SONA"
"957",90,8,8,8,8,8,8,1,8,"SONA"
"967",91,8,4,9,4,5,7,1,6,"SONA"
"977",92,8,NA,NA,NA,NA,NA,NA,NA,"SONA"
"987",93,8,6,6,3,3,5,1,10,"SONA"
"997",94,8,4,8,3,3,3,2,9,"SONA"
"1007",95,8,6,8,4,8,8,1,8,"SONA"
"10111",96,8,NA,NA,NA,NA,NA,NA,NA,"SONA"
"1028",97,8,7,10,3,7,9,1,9,"SONA"
"1037",98,8,1,10,2,2,10,2,10,"SONA"
"1047",99,8,7,7,6,6,6,1,7,"SONA"
"1057",100,8,9,9,8,9,9,1,8,"SONA"
"1067",101,8,6,9,6,8,9,1,9,"SONA"
"1077",102,8,11,11,6,8,8,1,9,"SONA"
"1087",103,8,1,11,1,4,11,1,11,"SONA"
"1097",104,8,2,11,1,3,9,2,10,"SONA"
"1107",105,8,1,11,1,1,1,2,11,"SONA"
"1127",106,8,5,8,5,7,9,1,9,"SONA"
"1137",107,8,5,11,5,9,9,1,8,"SONA"
"1147",108,8,7,9,7,6,6,1,9,"SONA"
"1157",109,8,5,7,4,5,6,2,8,"SONA"
"1167",110,8,1,11,1,2,7,1,10,"SONA"
"1177",111,8,6,10,8,7,8,1,8,"SONA"
"1187",112,8,4,11,4,4,11,1,11,"SONA"
"1197",113,8,9,7,8,7,8,1,8,"SONA"
"1227",114,8,9,8,4,4,6,2,8,"SONA"
"1247",115,8,5,9,4,6,6,2,8,"SONA"
"1257",116,8,5,8,5,7,7,1,9,"SONA"
"1277",117,8,4,9,3,3,5,1,10,"SONA"
"1287",118,8,7,9,5,9,10,1,9,"SONA"
"1297",119,8,4,7,6,4,5,1,6,"SONA"
"1307",120,8,3,10,3,4,7,1,11,"SONA"
"13111",121,8,11,7,11,6,10,1,7,"SONA"
"1328",122,8,6,10,7,9,9,1,9,"SONA"
"1337",123,8,5,10,5,4,7,2,9,"SONA"
"1347",124,8,2,10,1,1,4,1,2,"SONA"
"1357",125,8,8,10,3,6,6,1,10,"SONA"
"1367",126,8,5,10,3,1,11,2,11,"SONA"
"1377",127,8,6,7,4,6,8,1,6,"SONA"
"1387",128,8,3,9,3,3,3,2,10,"SONA"
"1397",129,8,5,7,7,3,5,1,6,"SONA"
"1407",130,8,6,9,5,7,7,1,9,"SONA"
"14110",131,8,2,8,4,8,9,1,9,"SONA"
"1427",132,8,6,10,6,6,9,2,10,"SONA"
"1447",133,8,4,9,4,7,7,1,9,"SONA"
"1457",134,8,3,8,4,4,9,2,3,"SONA"
"1467",135,8,3,10,1,2,2,2,10,"SONA"
"1487",136,8,6,7,6,6,8,1,5,"SONA"
"1497",137,8,5,10,7,4,6,2,7,"SONA"
"1507",138,8,1,11,1,6,6,1,11,"SONA"
"1519",139,8,3,10,3,6,9,1,10,"SONA"
"1527",140,8,4,10,4,4,8,1,10,"SONA"
"169",1,9,10,9,9,7,3,1,1,"SONA"
"228",2,9,10,7,10,10,8,1,1,"SONA"
"329",3,9,10,11,9,9,8,1,1,"SONA"
"416",4,9,10,9,9,8,6,1,1,"SONA"
"529",5,9,5,8,9,7,5,1,1,"SONA"
"628",6,9,8,9,8,7,6,1,1,"SONA"
"729",7,9,11,11,11,11,1,1,1,"SONA"
"828",8,9,11,10,10,7,2,1,1,"SONA"
"929",9,9,9,6,6,6,3,1,1,"SONA"
"1029",10,9,8,9,9,10,4,1,1,"SONA"
"1117",11,9,10,8,8,4,1,1,1,"SONA"
"1215",12,9,11,9,9,8,4,1,1,"SONA"
"1329",13,9,10,11,9,6,3,1,1,"SONA"
"1428",14,9,11,11,10,10,10,1,1,"SONA"
"1520",15,9,10,10,10,9,6,1,1,"SONA"
"1610",16,9,11,9,9,1,1,1,1,"SONA"
"178",17,9,7,7,9,8,5,1,1,"SONA"
"188",18,9,11,9,9,5,3,1,1,"SONA"
"198",19,9,11,8,9,9,5,1,1,"SONA"
"208",20,9,9,10,8,9,8,1,1,"SONA"
"2112",21,9,10,11,11,11,8,1,1,"SONA"
"229",22,9,10,10,10,10,10,1,1,"SONA"
"238",23,9,11,11,9,9,9,1,1,"SONA"
"248",24,9,11,11,11,8,3,1,1,"SONA"
"258",25,9,11,9,10,10,10,1,1,"SONA"
"268",26,9,11,11,11,8,3,1,1,"SONA"
"278",27,9,11,8,9,11,8,1,1,"SONA"
"298",28,9,11,10,9,11,8,1,1,"SONA"
"308",29,9,11,11,11,5,3,1,1,"SONA"
"3112",30,9,11,10,10,11,5,1,1,"SONA"
"3210",31,9,7,8,10,8,1,1,1,"SONA"
"338",32,9,11,11,9,11,5,1,1,"SONA"
"348",33,9,9,8,10,8,5,1,1,"SONA"
"358",34,9,7,7,6,8,4,1,1,"SONA"
"368",35,9,10,8,10,7,2,1,1,"SONA"
"378",36,9,7,8,7,8,4,1,1,"SONA"
"388",37,9,11,11,9,8,9,1,1,"SONA"
"398",38,9,11,9,9,8,9,1,1,"SONA"
"408",39,9,10,11,10,10,8,1,1,"SONA"
"428",40,9,11,11,9,10,5,1,1,"SONA"
"438",41,9,10,8,8,8,5,1,1,"SONA"
"448",42,9,10,10,11,8,3,1,1,"SONA"
"458",43,9,11,11,10,10,8,1,1,"SONA"
"468",44,9,10,7,11,11,1,1,1,"SONA"
"478",45,9,7,7,10,6,5,1,1,"SONA"
"488",46,9,11,10,10,8,5,1,1,"SONA"
"498",47,9,10,11,11,9,7,1,1,"SONA"
"508",48,9,10,8,5,11,8,1,1,"SONA"
"5112",49,9,9,7,6,7,5,1,1,"SONA"
"5210",50,9,8,6,5,8,8,1,1,"SONA"
"538",51,9,11,11,11,11,3,1,1,"SONA"
"548",52,9,11,10,10,11,9,1,1,"SONA"
"558",53,9,11,7,11,11,3,1,1,"SONA"
"568",54,9,9,9,10,9,7,1,1,"SONA"
"578",55,9,10,8,8,8,5,1,1,"SONA"
"588",56,9,11,9,10,11,10,1,1,"SONA"
"598",57,9,11,10,10,11,1,1,1,"SONA"
"608",58,9,9,8,10,9,6,1,1,"SONA"
"6112",59,9,5,10,7,6,9,1,1,"SONA"
"629",60,9,11,9,10,9,1,1,1,"SONA"
"648",61,9,6,7,6,6,5,1,1,"SONA"
"658",62,9,9,9,10,9,6,1,1,"SONA"
"668",63,9,7,10,10,5,2,1,1,"SONA"
"678",64,9,7,9,8,9,3,1,1,"SONA"
"688",65,9,9,9,8,8,5,1,1,"SONA"
"698",66,9,10,10,9,11,11,1,1,"SONA"
"7112",67,9,9,10,10,9,3,1,1,"SONA"
"7210",68,9,11,10,9,9,1,1,1,"SONA"
"738",69,9,11,8,8,9,6,1,1,"SONA"
"748",70,9,11,7,11,9,4,1,1,"SONA"
"758",71,9,10,10,9,7,3,1,1,"SONA"
"768",72,9,10,10,9,7,3,1,1,"SONA"
"778",73,9,11,11,9,7,5,1,1,"SONA"
"788",74,9,8,8,11,11,8,1,1,"SONA"
"798",75,9,9,6,8,6,2,1,1,"SONA"
"808",76,9,11,10,11,8,7,1,1,"SONA"
"8112",77,9,10,10,9,9,7,1,1,"SONA"
"829",78,9,11,9,10,11,8,1,1,"SONA"
"838",79,9,11,11,11,11,7,1,1,"SONA"
"848",80,9,11,6,11,9,6,1,1,"SONA"
"858",81,9,11,10,11,8,3,1,1,"SONA"
"878",82,9,11,11,11,11,7,1,1,"SONA"
"888",83,9,10,10,9,9,3,1,1,"SONA"
"898",84,9,10,9,10,10,7,1,1,"SONA"
"908",85,9,11,10,9,9,7,1,1,"SONA"
"9112",86,9,10,9,10,8,9,1,1,"SONA"
"9210",87,9,9,9,10,9,4,1,1,"SONA"
"938",88,9,10,10,7,8,7,1,1,"SONA"
"948",89,9,9,9,9,8,6,1,1,"SONA"
"958",90,9,9,8,9,9,6,1,1,"SONA"
"968",91,9,11,9,11,11,6,1,1,"SONA"
"978",92,9,NA,NA,8,9,5,1,1,"SONA"
"988",93,9,10,7,9,7,5,1,1,"SONA"
"998",94,9,9,10,10,5,2,1,1,"SONA"
"1008",95,9,10,9,9,10,7,1,1,"SONA"
"10112",96,9,NA,NA,NA,NA,NA,NA,NA,"SONA"
"10210",97,9,11,10,9,10,4,1,1,"SONA"
"1038",98,9,10,10,8,4,1,1,1,"SONA"
"1048",99,9,9,9,8,10,5,1,1,"SONA"
"1058",100,9,10,11,10,9,6,1,1,"SONA"
"1068",101,9,7,10,10,11,6,1,1,"SONA"
"1078",102,9,8,7,11,9,8,1,1,"SONA"
"1088",103,9,11,11,11,11,1,1,1,"SONA"
"1098",104,9,11,9,10,9,8,1,1,"SONA"
"1108",105,9,11,9,9,10,4,1,1,"SONA"
"1128",106,9,11,10,10,8,4,1,1,"SONA"
"1138",107,9,9,9,10,11,2,1,1,"SONA"
"1148",108,9,11,9,9,9,6,1,1,"SONA"
"1158",109,9,9,8,8,8,5,1,1,"SONA"
"1168",110,9,11,10,7,8,3,1,1,"SONA"
"1178",111,9,11,11,11,11,8,1,1,"SONA"
"1188",112,9,11,10,11,10,9,1,1,"SONA"
"1198",113,9,11,10,10,10,7,1,1,"SONA"
"1228",114,9,10,11,10,8,6,1,1,"SONA"
"1248",115,9,9,10,8,6,3,1,1,"SONA"
"1258",116,9,11,10,9,8,2,1,1,"SONA"
"1278",117,9,10,11,11,9,3,1,1,"SONA"
"1288",118,9,11,10,10,10,5,1,1,"SONA"
"1298",119,9,10,10,9,8,7,1,1,"SONA"
"1308",120,9,11,11,10,11,2,1,1,"SONA"
"13112",121,9,8,11,11,11,11,1,1,"SONA"
"13210",122,9,10,11,11,9,6,1,1,"SONA"
"1338",123,9,11,10,9,11,6,1,1,"SONA"
"1348",124,9,11,11,10,6,2,1,1,"SONA"
"1358",125,9,9,9,9,10,2,1,1,"SONA"
"1368",126,9,11,10,11,10,7,1,1,"SONA"
"1378",127,9,11,9,11,9,3,1,1,"SONA"
"1388",128,9,9,10,10,9,6,1,1,"SONA"
"1398",129,9,6,8,5,5,6,1,1,"SONA"
"1408",130,9,11,11,8,9,5,1,1,"SONA"
"14111",131,9,8,10,10,9,5,1,1,"SONA"
"1429",132,9,11,10,10,10,9,1,1,"SONA"
"1448",133,9,8,8,8,8,5,1,1,"SONA"
"1458",134,9,10,9,10,9,7,1,1,"SONA"
"1468",135,9,9,9,9,6,2,1,1,"SONA"
"1488",136,9,9,8,8,8,5,1,1,"SONA"
"1498",137,9,9,8,10,8,5,1,1,"SONA"
"1508",138,9,11,11,11,9,1,1,1,"SONA"
"15110",139,9,11,10,10,11,6,1,1,"SONA"
"1528",140,9,10,9,9,9,7,1,1,"SONA"
"170",1,10,11,11,8,7,7,1,7,"SONA"
"230",2,10,11,7,8,7,8,1,6,"SONA"
"330",3,10,11,11,11,11,11,1,11,"SONA"
"417",4,10,11,8,7,7,7,1,7,"SONA"
"530",5,10,11,9,8,8,8,1,8,"SONA"
"630",6,10,11,10,8,9,8,1,9,"SONA"
"730",7,10,11,11,1,11,11,1,11,"SONA"
"830",8,10,10,10,8,8,9,1,7,"SONA"
"930",9,10,11,5,2,8,6,1,6,"SONA"
"1030",10,10,11,9,10,9,9,1,7,"SONA"
"1118",11,10,11,9,9,10,8,1,8,"SONA"
"1216",12,10,11,7,6,11,8,1,6,"SONA"
"1330",13,10,10,7,11,8,6,1,5,"SONA"
"1430",14,10,11,6,3,8,3,1,1,"SONA"
"1529",15,10,11,8,8,9,9,1,8,"SONA"
"1611",16,10,11,11,11,11,10,1,9,"SONA"
"179",17,10,11,7,7,6,6,1,7,"SONA"
"189",18,10,11,11,11,11,11,1,7,"SONA"
"199",19,10,11,8,11,10,10,1,6,"SONA"
"209",20,10,9,10,7,9,10,1,11,"SONA"
"2113",21,10,11,8,8,7,7,1,7,"SONA"
"2210",22,10,11,9,10,10,10,1,10,"SONA"
"239",23,10,11,11,11,11,11,2,11,"SONA"
"249",24,10,10,11,8,8,8,1,8,"SONA"
"259",25,10,11,10,7,10,8,1,8,"SONA"
"269",26,10,11,8,9,11,11,1,9,"SONA"
"279",27,10,11,8,9,9,8,1,8,"SONA"
"299",28,10,11,10,8,8,8,1,8,"SONA"
"309",29,10,11,9,9,11,10,1,8,"SONA"
"3113",30,10,11,10,10,10,10,1,10,"SONA"
"3211",31,10,11,8,10,11,10,1,9,"SONA"
"339",32,10,11,11,9,9,9,1,7,"SONA"
"349",33,10,11,10,9,11,10,1,10,"SONA"
"359",34,10,10,4,7,8,6,1,7,"SONA"
"369",35,10,11,7,9,10,10,1,10,"SONA"
"379",36,10,11,9,9,10,10,1,10,"SONA"
"389",37,10,11,10,10,10,10,1,10,"SONA"
"399",38,10,11,8,10,9,10,1,9,"SONA"
"409",39,10,11,6,9,11,11,1,11,"SONA"
"429",40,10,11,8,9,10,9,1,9,"SONA"
"439",41,10,11,8,10,10,10,1,8,"SONA"
"449",42,10,11,11,11,10,8,1,8,"SONA"
"459",43,10,11,10,9,10,10,1,9,"SONA"
"469",44,10,11,9,8,11,10,1,9,"SONA"
"479",45,10,5,5,4,6,6,2,4,"SONA"
"489",46,10,11,10,7,6,6,2,6,"SONA"
"499",47,10,7,7,11,9,9,1,8,"SONA"
"509",48,10,11,7,9,10,9,1,8,"SONA"
"5113",49,10,9,5,7,6,9,1,8,"SONA"
"5211",50,10,6,7,6,7,7,2,8,"SONA"
"539",51,10,11,11,11,11,11,1,11,"SONA"
"549",52,10,11,10,4,11,4,1,4,"SONA"
"559",53,10,11,11,11,11,11,1,6,"SONA"
"569",54,10,10,7,7,7,9,2,8,"SONA"
"579",55,10,10,7,7,9,8,1,8,"SONA"
"589",56,10,11,7,11,9,10,1,8,"SONA"
"599",57,10,11,7,8,6,6,1,6,"SONA"
"609",58,10,11,8,11,11,8,1,7,"SONA"
"6113",59,10,8,8,8,9,9,1,7,"SONA"
"6210",60,10,11,7,9,10,10,1,8,"SONA"
"649",61,10,11,9,9,8,7,1,9,"SONA"
"659",62,10,10,8,9,10,8,1,8,"SONA"
"669",63,10,11,9,8,7,5,1,6,"SONA"
"679",64,10,11,8,10,11,9,1,9,"SONA"
"689",65,10,10,7,7,7,7,1,6,"SONA"
"699",66,10,11,10,8,7,7,1,8,"SONA"
"7113",67,10,11,7,7,9,7,1,7,"SONA"
"7211",68,10,11,9,10,11,11,1,8,"SONA"
"739",69,10,11,6,9,11,9,1,6,"SONA"
"749",70,10,11,10,10,10,10,1,10,"SONA"
"759",71,10,11,10,9,10,9,1,8,"SONA"
"769",72,10,11,11,9,11,10,1,9,"SONA"
"779",73,10,11,10,10,9,6,1,4,"SONA"
"789",74,10,11,10,9,8,8,2,7,"SONA"
"799",75,10,9,10,11,9,10,1,8,"SONA"
"809",76,10,11,10,9,8,8,2,10,"SONA"
"8113",77,10,9,7,9,9,9,1,9,"SONA"
"8210",78,10,11,10,10,11,11,1,9,"SONA"
"839",79,10,11,11,10,8,11,1,10,"SONA"
"849",80,10,11,7,11,11,11,1,10,"SONA"
"859",81,10,11,11,10,11,9,1,9,"SONA"
"879",82,10,11,11,11,11,11,1,11,"SONA"
"889",83,10,11,5,11,11,11,1,9,"SONA"
"899",84,10,10,9,10,9,10,1,9,"SONA"
"909",85,10,11,9,10,11,11,1,9,"SONA"
"9113",86,10,9,8,7,9,8,1,7,"SONA"
"9211",87,10,11,10,9,9,9,1,9,"SONA"
"939",88,10,11,9,9,10,10,1,10,"SONA"
"949",89,10,10,8,7,8,7,1,8,"SONA"
"959",90,10,9,9,7,7,7,1,7,"SONA"
"969",91,10,11,8,9,9,9,1,9,"SONA"
"979",92,10,NA,NA,NA,NA,NA,NA,NA,"SONA"
"989",93,10,6,4,8,5,7,2,4,"SONA"
"999",94,10,11,9,7,10,8,1,7,"SONA"
"1009",95,10,10,8,9,10,10,1,8,"SONA"
"10113",96,10,NA,NA,NA,NA,NA,NA,NA,"SONA"
"10211",97,10,11,11,10,11,9,1,8,"SONA"
"1039",98,10,11,7,9,9,9,1,8,"SONA"
"1049",99,10,11,11,11,10,10,1,9,"SONA"
"1059",100,10,4,4,4,6,5,2,6,"SONA"
"1069",101,10,11,11,9,9,9,1,10,"SONA"
"1079",102,10,7,7,7,8,8,1,8,"SONA"
"1089",103,10,11,8,8,8,9,1,9,"SONA"
"1099",104,10,11,10,10,10,9,1,9,"SONA"
"1109",105,10,11,10,10,11,11,1,9,"SONA"
"1129",106,10,11,10,10,10,10,1,9,"SONA"
"1139",107,10,11,6,10,9,9,1,7,"SONA"
"1149",108,10,11,9,9,10,10,1,8,"SONA"
"1159",109,10,11,10,10,11,9,1,8,"SONA"
"1169",110,10,10,8,7,9,8,1,7,"SONA"
"1179",111,10,11,11,11,11,11,2,11,"SONA"
"1189",112,10,11,5,9,9,9,1,9,"SONA"
"1199",113,10,11,10,11,11,11,1,10,"SONA"
"1229",114,10,11,7,7,1,1,2,1,"SONA"
"1249",115,10,11,10,10,10,10,1,10,"SONA"
"1259",116,10,11,9,10,10,10,1,8,"SONA"
"1279",117,10,11,11,10,11,9,1,8,"SONA"
"1289",118,10,11,11,10,8,8,1,8,"SONA"
"1299",119,10,11,11,7,10,10,1,8,"SONA"
"1309",120,10,11,11,7,11,11,1,10,"SONA"
"13113",121,10,7,7,6,6,6,2,8,"SONA"
"13211",122,10,11,11,9,9,9,2,8,"SONA"
"1339",123,10,11,10,11,11,11,1,9,"SONA"
"1349",124,10,11,9,10,10,10,1,8,"SONA"
"1359",125,10,11,10,11,11,11,1,10,"SONA"
"1369",126,10,11,9,11,11,11,1,10,"SONA"
"1379",127,10,11,6,11,10,10,1,10,"SONA"
"1389",128,10,10,10,10,9,10,1,9,"SONA"
"1399",129,10,8,8,7,7,7,2,6,"SONA"
"1409",130,10,11,9,9,9,9,1,8,"SONA"
"14112",131,10,10,8,8,8,8,1,6,"SONA"
"14210",132,10,11,10,10,9,9,1,9,"SONA"
"1449",133,10,11,10,8,8,8,1,8,"SONA"
"1459",134,10,10,9,8,8,8,1,8,"SONA"
"1469",135,10,11,11,9,10,9,1,8,"SONA"
"1489",136,10,10,9,8,9,9,1,9,"SONA"
"1499",137,10,11,11,10,10,10,1,10,"SONA"
"1509",138,10,11,11,11,11,11,1,11,"SONA"
"15111",139,10,11,10,10,10,7,1,8,"SONA"
"15210",140,10,11,7,10,9,10,1,8,"SONA"
"180",1,11,8,6,9,6,7,1,6,"SONA"
"240",2,11,8,5,6,6,5,1,6,"SONA"
"340",3,11,11,11,11,11,11,1,11,"SONA"
"418",4,11,5,8,8,7,7,1,7,"SONA"
"540",5,11,10,9,8,7,6,1,7,"SONA"
"631",6,11,9,9,6,5,5,2,4,"SONA"
"740",7,11,11,1,1,1,1,1,1,"SONA"
"840",8,11,11,6,8,10,9,1,7,"SONA"
"940",9,11,11,6,3,4,6,1,6,"SONA"
"1040",10,11,8,5,7,5,6,2,4,"SONA"
"1119",11,11,10,8,8,7,7,1,7,"SONA"
"1217",12,11,11,11,6,11,11,1,6,"SONA"
"1340",13,11,8,6,8,9,8,1,7,"SONA"
"1431",14,11,4,4,8,7,7,1,7,"SONA"
"1530",15,11,7,5,4,4,4,1,6,"SONA"
"1612",16,11,8,6,6,6,5,1,5,"SONA"
"1710",17,11,11,7,7,6,6,1,7,"SONA"
"1810",18,11,9,9,6,9,7,1,6,"SONA"
"1910",19,11,11,8,7,9,7,1,7,"SONA"
"2010",20,11,10,9,9,8,11,1,9,"SONA"
"2114",21,11,10,10,10,10,10,1,10,"SONA"
"2211",22,11,10,8,7,6,8,1,7,"SONA"
"2310",23,11,11,11,11,11,11,2,11,"SONA"
"2410",24,11,8,8,8,8,8,1,8,"SONA"
"2510",25,11,11,7,7,6,5,1,6,"SONA"
"2610",26,11,11,9,8,11,9,1,8,"SONA"
"2710",27,11,11,10,9,9,9,1,9,"SONA"
"2910",28,11,8,8,7,8,8,1,8,"SONA"
"3010",29,11,10,9,7,5,5,1,6,"SONA"
"3114",30,11,11,8,9,8,9,1,8,"SONA"
"3212",31,11,11,10,9,8,8,1,8,"SONA"
"3310",32,11,11,7,6,8,8,1,6,"SONA"
"3410",33,11,9,9,8,8,8,1,8,"SONA"
"3510",34,11,11,9,8,7,8,1,4,"SONA"
"3610",35,11,9,9,7,7,7,1,7,"SONA"
"3710",36,11,11,5,3,2,2,1,3,"SONA"
"3810",37,11,10,9,7,9,9,1,7,"SONA"
"3910",38,11,11,11,9,9,8,1,8,"SONA"
"4010",39,11,11,8,11,9,9,1,9,"SONA"
"4210",40,11,11,6,8,10,11,1,9,"SONA"
"4310",41,11,8,6,7,7,7,1,7,"SONA"
"4410",42,11,11,8,8,5,5,2,3,"SONA"
"4510",43,11,11,10,9,8,8,1,8,"SONA"
"4610",44,11,11,11,8,8,9,1,6,"SONA"
"4710",45,11,11,11,10,6,6,1,8,"SONA"
"4810",46,11,9,9,7,7,7,1,8,"SONA"
"4910",47,11,8,8,9,7,7,1,7,"SONA"
"5010",48,11,11,8,6,5,5,1,4,"SONA"
"5114",49,11,6,5,6,5,4,2,3,"SONA"
"5212",50,11,9,11,7,3,7,1,10,"SONA"
"5310",51,11,10,10,7,8,8,1,8,"SONA"
"5410",52,11,11,5,4,9,7,1,7,"SONA"
"5510",53,11,11,9,11,11,9,1,11,"SONA"
"5610",54,11,9,9,7,8,9,2,9,"SONA"
"5710",55,11,9,7,7,9,9,2,7,"SONA"
"5810",56,11,11,9,8,10,10,1,9,"SONA"
"5910",57,11,8,7,8,7,6,2,3,"SONA"
"6010",58,11,11,11,5,4,4,2,3,"SONA"
"6114",59,11,7,8,8,9,8,1,8,"SONA"
"6211",60,11,11,9,7,6,6,1,7,"SONA"
"6410",61,11,7,5,10,7,7,2,6,"SONA"
"6510",62,11,10,10,7,8,8,1,6,"SONA"
"6610",63,11,11,8,9,5,5,1,7,"SONA"
"6710",64,11,11,6,7,6,5,1,5,"SONA"
"6810",65,11,10,9,8,9,8,1,8,"SONA"
"6910",66,11,11,10,9,9,9,1,8,"SONA"
"7114",67,11,9,8,6,8,8,1,7,"SONA"
"7212",68,11,11,8,9,7,7,1,7,"SONA"
"7310",69,11,11,9,8,9,9,1,9,"SONA"
"7410",70,11,10,9,8,7,7,1,7,"SONA"
"7510",71,11,8,6,7,8,8,1,8,"SONA"
"7610",72,11,10,10,10,10,8,1,10,"SONA"
"7710",73,11,6,2,3,3,4,2,2,"SONA"
"7810",74,11,11,11,11,11,11,1,11,"SONA"
"7910",75,11,4,6,2,6,6,2,3,"SONA"
"8010",76,11,10,9,9,8,8,1,9,"SONA"
"8114",77,11,9,9,9,8,9,1,9,"SONA"
"8211",78,11,11,9,7,5,11,1,8,"SONA"
"8310",79,11,9,10,10,10,10,1,10,"SONA"
"8410",80,11,9,7,6,7,7,1,7,"SONA"
"8510",81,11,11,10,8,9,8,1,8,"SONA"
"8710",82,11,9,9,6,6,6,1,6,"SONA"
"8810",83,11,10,9,8,7,7,1,7,"SONA"
"8910",84,11,10,10,6,8,5,1,5,"SONA"
"9010",85,11,11,9,6,9,6,1,7,"SONA"
"9114",86,11,10,8,8,8,8,1,8,"SONA"
"9212",87,11,10,9,8,7,7,1,7,"SONA"
"9310",88,11,10,9,8,8,7,1,8,"SONA"
"9410",89,11,10,9,9,10,8,1,8,"SONA"
"9510",90,11,11,9,7,6,6,1,8,"SONA"
"9610",91,11,11,9,10,9,10,1,9,"SONA"
"9710",92,11,NA,NA,NA,NA,NA,NA,NA,"SONA"
"9810",93,11,8,5,4,6,2,2,2,"SONA"
"9910",94,11,8,8,6,6,6,1,5,"SONA"
"10010",95,11,9,9,9,8,8,1,7,"SONA"
"10114",96,11,NA,NA,NA,NA,NA,NA,NA,"SONA"
"10212",97,11,9,9,8,7,6,1,6,"SONA"
"10310",98,11,8,9,6,5,5,1,6,"SONA"
"10410",99,11,10,6,6,8,7,1,6,"SONA"
"10510",100,11,9,10,9,10,9,1,9,"SONA"
"10610",101,11,8,9,10,9,9,1,9,"SONA"
"10710",102,11,11,11,11,11,11,2,11,"SONA"
"10810",103,11,11,11,9,7,8,1,6,"SONA"
"10910",104,11,5,3,3,6,6,1,4,"SONA"
"11010",105,11,11,8,8,8,9,1,8,"SONA"
"11210",106,11,11,8,7,9,9,1,7,"SONA"
"11310",107,11,5,9,8,7,5,2,6,"SONA"
"11410",108,11,11,8,7,7,7,1,8,"SONA"
"11510",109,11,11,9,8,8,8,1,7,"SONA"
"11610",110,11,10,9,8,8,7,1,8,"SONA"
"11710",111,11,11,11,10,11,11,1,11,"SONA"
"11810",112,11,11,7,7,7,9,1,8,"SONA"
"11910",113,11,10,9,7,8,7,1,7,"SONA"
"12210",114,11,11,6,6,3,2,1,4,"SONA"
"12410",115,11,9,6,7,6,5,1,6,"SONA"
"12510",116,11,10,10,8,8,8,1,8,"SONA"
"12710",117,11,11,11,6,7,6,1,6,"SONA"
"12810",118,11,11,9,9,10,10,1,9,"SONA"
"12910",119,11,11,11,8,9,9,1,9,"SONA"
"13010",120,11,11,10,10,9,9,1,9,"SONA"
"13114",121,11,9,9,10,9,10,2,9,"SONA"
"13212",122,11,10,9,10,9,9,1,9,"SONA"
"13310",123,11,11,10,9,9,10,1,9,"SONA"
"13410",124,11,11,10,9,7,8,1,8,"SONA"
